source,target
1733,19863
1733,20507
1733,21631
1733,22415
1733,22410
1733,23931
1733,25879
1733,25828
1733,26530
1733,27153
1733,26966
1733,26970
1733,27322
1733,30289
1733,30894
1733,31050
1733,36198
1733,37196
1733,41424
1733,42047
1733,42048
1733,41975
1733,42049
1733,41980
1733,41904
1733,41967
1733,41907
1733,42051
1733,41969
1733,42052
1733,41984
1733,41986
1733,42135
1733,42136
1733,44305
1733,55544
1733,77367
1733,87618
1733,108315
1733,455969
1733,532425
1734,79
1734,132
1734,144
1734,515
1734,724
1734,1129
1734,1088
1734,1391
1734,1639
1734,1441
1734,1664
1734,1794
1734,1764
1734,1635
1734,2974
1734,2847
1734,3063
1734,3012
1734,3154
1734,3061
1734,3156
1734,3987
1734,5255
1734,5363
1734,6276
1734,6407
1734,6497
1734,6339
1734,7269
1734,7468
1734,7662
1734,7735
1734,8159
1734,8678
1734,8787
1734,11413
1734,12093
1734,12248
1734,17837
1734,21810
1734,22703
1734,27498
1734,27905
1734,28400
1734,28912
1735,92
1735,1585
1735,1747
1735,42646
1735,1679
1735,18740
1735,42714
1736,79
1736,1806
1736,1862
1736,1618
1736,29115
1736,42995
1736,25362
1736,13605
1736,41636
1736,42921
1736,43057
1736,43092
1736,41439
1736,42925
1736,42958
1736,32819
1736,43059
1736,42928
1736,43106
1736,42873
1736,42999
1736,43002
1736,43001
1736,41540
1736,43103
1736,43104
1736,43490
1736,2263
1736,43004
1736,43093
1736,42994
1736,43095
1736,42988
1736,42937
1736,42939
1736,42996
1736,42940
1736,42923
1736,42931
1736,42938
1736,42933
1736,43097
1736,41438
1736,21520
1736,22640
1736,1865
1736,43055
1736,18169
1736,43054
1736,29170
1736,1808
1736,1946
1736,43094
1736,2254
1736,36202
1736,8126
1736,43056
1736,8044
1736,42993
1736,43006
1736,8577
1736,42825
1736,18335
1736,1621
1736,43101
1736,42935
1736,43107
1736,19220
1736,19615
1736,43098
1736,2347
1736,34137
1736,43755
1736,22030
1736,40307
1736,43756
1736,41637
1736,43757
1736,43701
1736,43758
1736,15893
1736,8449
1736,30360
1736,19621
1736,43825
1736,43826
1736,43828
1736,43829
1736,38977
1736,22722
1736,16135
1736,43830
1736,18450
1736,25834
1736,8433
1737,92
1737,256
1737,2045
1737,4800
1737,7621
1737,11488
1737,12287
1737,13820
1737,15047
1737,15259
1737,16664
1737,17221
1737,18323
1737,18780
1737,20687
1737,21742
1737,25514
1737,28750
1737,33411
1737,33712
1737,35292
1737,36686
1737,37773
1737,42766
1737,48120
1737,61548
1737,63135
1737,65208
1737,65542
1737,72046
1737,75378
1737,260784
1737,264445
1737,300332
1737,342711
1737,357827
1737,393763
1738,92
1738,140
1738,714
1738,1588
1738,1727
1738,1641
1738,1729
1738,1686
1738,1690
1738,1746
1738,1724
1738,1739
1738,2357
1738,4134
1738,6488
1738,8380
1738,13019
1738,14483
1738,14578
1738,14689
1738,16531
1738,17033
1738,28603
1738,30086
1738,39359
1738,40134
1738,52521
1738,183732
1738,681580
1738,1070532
1739,92
1739,288
1739,634
1739,1232
1739,1727
1739,1729
1739,1686
1739,1690
1739,1746
1739,1724
1739,43134
1739,26979
1739,20685
1739,45418
1739,1687
1739,39360
1739,1692
1739,45404
1739,42561
1739,45422
1739,45034
1739,45027
1739,9139
1739,9133
1739,10710
1739,14471
1739,29648
1739,45419
1739,45030
1739,45031
1739,45085
1739,16584
1739,1731
1739,8315
1739,15772
1739,45403
1739,17186
1739,45029
1739,45405
1739,30565
1739,45032
1739,42757
1739,45033
1739,45083
1739,1738
1739,7302
1739,27669
1739,45026
1739,45084
1739,30706
1739,19254
1739,45028
1739,40496
1739,45081
1739,45663
1739,19399
1739,1986
1739,15631
1739,19510
1739,20978
1740,92
1740,46185
1740,45764
1740,46068
1740,28443
1740,46243
1740,39882
1740,46063
1740,1607
1740,45932
1740,45954
1740,35302
1740,1951
1740,30006
1740,46180
1740,13030
1740,4655
1740,46114
1740,45850
1740,46190
1740,46066
1740,45755
1740,3765
1740,46195
1740,35427
1740,46065
1740,45938
1740,45826
1740,46238
1740,14371
1740,19131
1740,34594
1740,46197
1740,46186
1740,46191
1740,5559
1740,45839
1740,39707
1740,1173
1740,38771
1740,45825
1740,36530
1740,46240
1740,45836
1740,29636
1740,15571
1740,45765
1740,46118
1740,46120
1740,45949
1740,46176
1740,46113
1740,3315
1740,46115
1740,2800
1740,46119
1740,38573
1740,45766
1740,45756
1740,46193
1740,44674
1740,9766
1740,45844
1740,46179
1740,45762
1740,46122
1740,45950
1740,45828
1740,45761
1740,45947
1740,46183
1740,41016
1740,45848
1740,45757
1740,11657
1740,46121
1740,46116
1740,45760
1740,44951
1740,45935
1740,39148
1740,31048
1740,3322
1740,11579
1740,46010
1740,16325
1740,4722
1740,46069
1740,46123
1740,45930
1740,20812
1740,45831
1740,46067
1740,45833
1740,45952
1740,46064
1740,39279
1740,45846
1740,45832
1740,5055
1740,46242
1740,46648
1740,46649
1740,46650
1740,46651
1740,46652
1740,46653
1740,46654
1740,44988
1740,46655
1740,46656
1740,46657
1740,46658
1740,46659
1740,46660
1740,46661
1740,46662
1740,46663
1740,46664
1740,46665
1740,46707
1740,46708
1740,46709
1740,5103
1740,18438
1740,45824
1740,46711
1740,46712
1740,13067
1740,46715
1740,46716
1740,46717
1740,46310
1740,46719
1740,46720
1741,92
1741,1644
1741,5981
1741,8038
1741,17272
1741,19950
1741,23251
1741,24756
1741,26585
1741,35040
1741,36784
1741,75263
1741,92885
1741,113561
1741,134129
1741,144294
1741,181209
1741,285818
1741,390499
1741,467642
1741,607189
1741,646252
1741,980623
1742,92
1742,166
1742,832
1742,1191
1742,1093
1742,1506
1742,1576
1742,1663
1742,3090
1742,1687
1742,33368
1742,23416
1742,23415
1742,7211
1742,1287
1742,928
1742,17677
1742,5420
1742,36993
1742,2929
1742,2580
1742,40348
1742,15911
1742,15070
1742,7342
1742,40418
1742,3475
1742,40416
1742,4073
1742,28924
1742,10065
1742,7644
1742,40350
1742,6618
1742,40474
1742,22006
1742,6443
1742,33228
1742,14094
1742,23454
1742,40415
1742,13645
1742,3793
1742,40417
1742,3308
1742,16014
1742,39581
1742,2630
1742,16359
1742,16712
1743,92
1743,1624
1743,1598
1743,41596
1743,36469
1743,39575
1743,38339
1743,1634
1743,1679
1743,41595
1743,41594
1743,1583
1743,26353
1743,41691
1744,92
1744,1644
1744,2605
1744,4059
1744,6337
1744,19335
1744,22979
1744,24756
1744,24833
1744,35040
1744,47791
1744,62739
1744,65344
1744,65291
1744,65437
1744,65445
1744,114219
1744,131698
1744,284932
1745,92
1745,524
1745,540
1745,2042
1745,1813
1745,2257
1745,2465
1745,2600
1745,5280
1745,5959
1745,6222
1745,6224
1745,8950
1745,11534
1745,12335
1745,12326
1745,14117
1745,16741
1745,18323
1745,25795
1745,26880
1745,31180
1745,35233
1745,35219
1745,35956
1745,37948
1745,41882
1745,41960
1745,42077
1745,41976
1745,42079
1745,42139
1745,42140
1745,42081
1745,41875
1745,41968
1745,42156
1745,42082
1745,42145
1745,42182
1745,42157
1745,42184
1745,42084
1745,41982
1745,41971
1745,42074
1745,42149
1745,42189
1745,42076
1745,42150
1745,42190
1745,42191
1745,42193
1745,42181
1745,44069
1745,45024
1745,57833
1745,61394
1745,62074
1745,101541
1745,120518
1745,149453
1745,159133
1745,205128
1745,244686
1745,263376
1745,264264
1745,304214
1745,310135
1745,344567
1745,354284
1745,428878
1745,451239
1745,451583
1745,493499
1745,544228
1745,691919
1745,1102026
1746,92
1746,238
1746,1532
1746,1727
1746,1729
1746,1690
1746,1733
1746,1695
1746,1651
1746,1739
1746,1950
1746,3808
1746,4142
1746,4882
1746,8142
1746,36469
1746,39445
1746,40432
1746,41562
1746,42445
1747,92
1747,1735
1747,42646
1747,42648
1747,35604
1747,42634
1747,42651
1747,42645
1747,42714
1747,42715
1748,55
1748,28212
1748,42817
1748,30266
1748,40786
1748,2661
1748,42816
1748,25253
1748,9804
1748,5710
1748,7698
1749,242
1749,60
1749,454
1749,456
1749,465
1749,1348
1749,1542
1749,1781
1749,1708
1749,3266
1749,3272
1749,3738
1749,3741
1749,3549
1749,5373
1749,8105
1749,8163
1749,8040
1749,8246
1749,10928
1749,11645
1749,11829
1749,12152
1749,12052
1749,12170
1749,12160
1749,12056
1749,12057
1749,12165
1749,12853
1749,13253
1749,13415
1749,13343
1749,13183
1749,13333
1749,13423
1749,13527
1749,14318
1749,16590
1749,17973
1749,19255
1749,21749
1749,23651
1749,23824
1749,23749
1749,23652
1749,23701
1749,23866
1749,27658
1749,32904
1749,34463
1749,35950
1749,37353
1749,39321
1749,41117
1749,44137
1749,44009
1749,44138
1749,44220
1749,90972
1750,189
1750,44652
1750,44646
1750,44532
1750,44541
1750,44649
1750,44539
1750,44647
1750,44520
1750,44526
1750,44523
1750,44533
1750,44537
1750,44524
1750,44531
1750,44685
1750,44679
1750,44660
1750,44528
1750,44654
1750,44677
1750,44659
1750,44683
1750,44655
1750,44687
1750,44658
1750,44544
1750,44653
1750,44645
1750,44656
1750,44644
1750,44542
1750,44529
1751,123
1751,163244
1751,319226
1751,333422
1751,337983
1751,353536
1751,394837
1751,525327
1751,684194
1751,746350
1751,858719
1751,865506
1751,873930
1751,1001425
1751,1093709
1751,1195197
1752,123
1752,2185
1752,6943
1752,7481
1752,8810
1752,12889
1752,14774
1752,17528
1752,18134
1752,23110
1752,23139
1752,28657
1752,29197
1752,29995
1752,32585
1752,33604
1752,35693
1752,35930
1752,35908
1752,41224
1752,43175
1752,43272
1752,44539
1752,44737
1752,44996
1752,47453
1752,48151
1752,58925
1752,63413
1752,64388
1752,65283
1752,67083
1752,66810
1752,68874
1752,68798
1752,69066
1752,69411
1752,69680
1752,69786
1752,69747
1752,70702
1752,70869
1752,71110
1752,73763
1752,74164
1752,75773
1752,76303
1752,77885
1752,78459
1752,80091
1752,80996
1752,84655
1752,84881
1752,85521
1752,85981
1752,89995
1752,90962
1752,98232
1752,98875
1752,109788
1752,110029
1752,109711
1752,110080
1752,112747
1752,116002
1752,119322
1752,120627
1752,121998
1752,122529
1752,139027
1752,139150
1752,139434
1752,142180
1752,144272
1752,145230
1752,145688
1752,150793
1752,152854
1752,153498
1752,155485
1752,157130
1752,156955
1752,157938
1752,157947
1752,158084
1752,163250
1752,164246
1752,165254
1752,165331
1752,166127
1752,166265
1752,165315
1752,167416
1752,168018
1752,168340
1752,168354
1752,168955
1752,171014
1752,172760
1752,172913
1752,173174
1752,173139
1752,175456
1752,176247
1752,177449
1752,181252
1752,182404
1752,183294
1752,191763
1752,194840
1752,195008
1752,195816
1752,196220
1752,196250
1752,197722
1752,198734
1752,199910
1752,199929
1752,200385
1752,201012
1752,201076
1752,206589
1752,209169
1752,210664
1752,211585
1752,214347
1752,218345
1752,222939
1752,225802
1752,226429
1752,230061
1752,231582
1752,231655
1752,232506
1752,234944
1752,235770
1752,240342
1752,240750
1752,242135
1752,242357
1752,243544
1752,244400
1752,245332
1752,245527
1752,250412
1752,251812
1752,252741
1752,253224
1752,255560
1752,255588
1752,267823
1752,267855
1752,270611
1752,275433
1752,280929
1752,280970
1752,282989
1752,285751
1752,295142
1752,303896
1752,304030
1752,306041
1752,307228
1752,317594
1752,320510
1752,321459
1752,324125
1752,323896
1752,328659
1752,328846
1752,333738
1752,336539
1752,343842
1752,345602
1752,346262
1752,349989
1752,350600
1752,352021
1752,352223
1752,354445
1752,359087
1752,359045
1752,359202
1752,363055
1752,373185
1752,375767
1752,378620
1752,381102
1752,383027
1752,395042
1752,395658
1752,400956
1752,402640
1752,402697
1752,408651
1752,410122
1752,412294
1752,412446
1752,418907
1752,423200
1752,424653
1752,427509
1752,431794
1752,439950
1752,450582
1752,451027
1752,451165
1752,451774
1752,451574
1752,464906
1752,466403
1752,468198
1752,469980
1752,474737
1752,474735
1752,474871
1752,478835
1752,479476
1752,480495
1752,485185
1752,488860
1752,489598
1752,491101
1752,497903
1752,502237
1752,504071
1752,505105
1752,505259
1752,505764
1752,509141
1752,511038
1752,511911
1752,517520
1752,519085
1752,519658
1752,519861
1752,521831
1752,525142
1752,525564
1752,529902
1752,530051
1752,534982
1752,534882
1752,537876
1752,541386
1752,541859
1752,545083
1752,546092
1752,545836
1752,549441
1752,554933
1752,555964
1752,556433
1752,559286
1752,560168
1752,561179
1752,565711
1752,568247
1752,570635
1752,572163
1752,572109
1752,575766
1752,580734
1752,581125
1752,581308
1752,582365
1752,582569
1752,587955
1752,588875
1752,590869
1752,591698
1752,595359
1752,595586
1752,596018
1752,601869
1752,602282
1752,612477
1752,612660
1752,613959
1752,615214
1752,616854
1752,618691
1752,620043
1752,628231
1752,635986
1752,639203
1752,642109
1752,642729
1752,648110
1752,649882
1752,650017
1752,650276
1752,660130
1752,660352
1752,660085
1752,660671
1752,661079
1752,663276
1752,664829
1752,669954
1752,672979
1752,678286
1752,667603
1752,681220
1752,670348
1752,668176
1752,688717
1752,700658
1752,700374
1752,709201
1752,707693
1752,702892
1752,707229
1752,727480
1752,726099
1752,734892
1752,746231
1752,744282
1752,754441
1752,759237
1752,759540
1752,763622
1752,765544
1752,768936
1752,777394
1752,781063
1752,789357
1752,798891
1752,802067
1752,804932
1752,811958
1752,812274
1752,818615
1752,820459
1752,823547
1752,823783
1752,825111
1752,848283
1752,857886
1752,858233
1752,866704
1752,871892
1752,877474
1752,880231
1752,884230
1752,897676
1752,905121
1752,906077
1752,908706
1752,923075
1752,924592
1752,924834
1752,926302
1752,926333
1752,926801
1752,934532
1752,945100
1752,945164
1752,951710
1752,953875
1752,974432
1752,977793
1752,989902
1752,996046
1752,997230
1752,997965
1752,999309
1752,1004969
1752,1005923
1752,1008957
1752,1017170
1752,1032190
1752,1035979
1752,1048007
1752,1057302
1752,1059227
1752,1062089
1752,1062809
1752,1063417
1752,1069723
1752,1081479
1752,1087506
1752,1093162
1752,1095272
1752,1099119
1752,1099758
1752,1100048
1752,1102161
1752,1111889
1752,1121558
1752,1125961
1752,1126339
1752,1127523
1752,1127541
1752,1132517
1752,1137778
1752,1141153
1752,1143664
1752,1144853
1752,1146783
1752,1149635
1752,1161483
1752,1165031
1752,1168531
1752,1181560
1752,1181605
1752,1182810
1752,1183801
1752,1188114
1752,1200425
1752,1201311
1752,1202312
1752,1203902
1752,1203896
1752,1209902
1752,1210985
1752,1220556
1752,1220946
1752,1221906
1752,1221748
1752,1222311
1752,1223903
1752,1224745
1752,1226891
1752,1231530
1752,1233103
1752,1236735
1752,1240845
1752,1243509
1752,1247326
1752,1251882
1752,1252384
1752,1253124
1752,1258910
1752,1259743
1752,1262522
1752,1264502
1752,1264839
1752,1271377
1752,1272919
1752,1276815
1752,1279092
1752,1289806
1752,1303113
1752,1304204
1752,1307691
1752,1308235
1752,1312208
1752,1313783
1752,1319496
1752,1326483
1752,1335124
1752,1338191
1752,1338268
1752,1343082
1752,1343732
1752,1345957
1752,1352294
1752,1356024
1752,1356680
1752,1359737
1752,1367283
1752,1370478
1752,1381493
1752,1402023
1752,1402621
1752,1409729
1752,1425237
1752,1432738
1752,1481580
1752,1495653
1752,1497497
1752,1518376
1752,1523009
1752,1523331
1752,1535609
1752,1538658
1752,1559300
1752,1578457
1752,1605203
1752,1605641
1752,1622158
1752,1630352
1753,123
1753,1436
1753,1954
1753,46346
1753,46447
1753,46450
1753,46452
1753,32879
1753,45871
1753,46454
1753,22372
1753,14724
1753,46455
1753,46456
1753,16294
1753,2455
1753,3340
1753,46457
1753,24948
1753,4034
1753,46482
1754,123
1754,41277
1754,46527
1754,4705
1754,22083
1754,15885
1754,3889
1754,36775
1754,46528
1754,46529
1754,46581
1754,46582
1754,46583
1754,38870
1754,5359
1754,8449
1754,46584
1754,1565
1754,8037
1754,17746
1754,18320
1754,41751
1754,8761
1755,123
1755,499
1755,2451
1755,25435
1755,27717
1755,180529
1755,205239
1756,123
1756,1219
1756,1264
1756,3280
1756,12927
1756,18002
1756,18011
1756,18713
1756,28946
1756,29166
1756,29282
1756,29168
1756,29170
1756,29041
1756,29279
1756,46836
1756,46985
1756,46926
1756,46989
1757,123
1757,40617
1757,40608
1757,40613
1757,40701
1757,40515
1757,40612
1757,40609
1757,40534
1757,40616
1757,40605
1757,40610
1757,40694
1757,40603
1757,40693
1757,40611
1757,40607
1757,40695
1757,40699
1757,40601
1757,40602
1757,26938
1757,40533
1757,40615
1757,40600
1757,40618
1757,40614
1757,40517
1757,40698
1757,10765
1757,40528
1757,40519
1757,40529
1757,41664
1757,41665
1757,41667
1757,41670
1757,41673
1757,41674
1757,41677
1757,41679
1757,41732
1757,41733
1757,33195
1757,41734
1757,41735
1757,7263
1757,41736
1757,41737
1757,41738
1757,41739
1757,41740
1757,41741
1757,41742
1757,41743
1757,41744
1757,24621
1757,28606
1757,41745
1757,41746
1757,41747
1757,41787
1757,41788
1757,41789
1757,9520
1757,41790
1757,41791
1757,41792
1757,17319
1757,16376
1757,41793
1757,41794
1757,41795
1757,41796
1757,30366
1757,41797
1757,41798
1757,41799
1757,41800
1757,41801
1757,41802
1757,41842
1757,41843
1757,41844
1757,41845
1757,41846
1757,41847
1757,41848
1757,41849
1757,41850
1757,41851
1757,41852
1757,41853
1757,41854
1757,41855
1757,41856
1757,41857
1757,41858
1757,41859
1757,41860
1757,41861
1757,41929
1757,41930
1757,41931
1757,41932
1757,41938
1757,41939
1757,41940
1757,15226
1757,41941
1757,41942
1757,41943
1757,41944
1757,18206
1757,41945
1757,41946
1757,41947
1757,41948
1757,39076
1757,41949
1757,41692
1757,42029
1757,42030
1757,42031
1757,42032
1757,42033
1757,42034
1757,42035
1757,42036
1757,42037
1757,42038
1757,42039
1757,42040
1757,42041
1757,42042
1757,11960
1757,42043
1757,42044
1757,42045
1757,42046
1757,42117
1757,42119
1757,42120
1757,42121
1757,15555
1757,39139
1757,42122
1757,42123
1757,42124
1757,42125
1757,42126
1757,12678
1757,42128
1757,42129
1757,18401
1757,42130
1757,29165
1757,42133
1757,42134
1757,36697
1757,42163
1757,42164
1757,42165
1757,18982
1757,42166
1757,42167
1757,42168
1757,42169
1757,42170
1757,42171
1757,42172
1757,42173
1757,42174
1757,42175
1757,42176
1757,42177
1757,42178
1757,42179
1757,42180
1757,6829
1757,35615
1757,42225
1757,12480
1757,42226
1757,42227
1757,42228
1757,23520
1757,42229
1757,28347
1757,42230
1757,14443
1757,42231
1757,42232
1757,42233
1757,42234
1757,42235
1757,4962
1757,38478
1757,20828
1757,42236
1757,42279
1757,38724
1757,42280
1757,5729
1757,24302
1757,42281
1757,42282
1757,42283
1757,38566
1757,42284
1757,42285
1757,42286
1757,42287
1757,42288
1757,42289
1757,42290
1757,37794
1757,42291
1757,42292
1757,42293
1757,42318
1757,22582
1757,42319
1757,42320
1757,42321
1757,42322
1757,42324
1758,123
1758,806
1758,1285
1758,13200
1758,7000
1758,42593
1758,42453
1758,30093
1758,37944
1758,42589
1758,42586
1758,42527
1758,1902
1758,42531
1758,42532
1758,14095
1758,15559
1758,32714
1758,42588
1758,38007
1758,30088
1758,15027
1758,27650
1758,37167
1758,2253
1758,42530
1758,42451
1758,29011
1758,17933
1758,37228
1758,2037
1758,42713
1758,37520
1758,42420
1758,42418
1758,42422
1758,25548
1758,40273
1758,42447
1758,42417
1758,42416
1758,42419
1758,42415
1758,42768
1758,42411
1758,18788
1758,5940
1758,42528
1758,27767
1758,37227
1758,22786
1758,42449
1758,42450
1758,20453
1758,41305
1758,20647
1758,42591
1758,23059
1758,42592
1758,10791
1758,18449
1758,1813
1758,25608
1758,8038
1758,32717
1758,41927
1758,16791
1758,2059
1758,2056
1758,27095
1758,13273
1758,40278
1758,42533
1758,42534
1758,36187
1758,25206
1758,22320
1758,20191
1758,13283
1758,42709
1758,19420
1758,42712
1758,42770
1758,13350
1758,8044
1758,42766
1758,13450
1758,37226
1758,32729
1758,6324
1758,25313
1758,19623
1758,42771
1758,42769
1758,42772
1758,42773
1758,22007
1758,18909
1758,29629
1758,42296
1758,42711
1758,3065
1758,3069
1758,14637
1758,2043
1758,42823
1758,13293
1758,6729
1758,42826
1758,42421
1758,25460
1758,41034
1758,1894
1758,42825
1758,14760
1758,42821
1758,42818
1758,41641
1758,34012
1758,2352
1758,43311
1758,7848
1758,22675
1758,43749
1758,43750
1758,43751
1758,19851
1758,43752
1758,13210
1758,35713
1758,43753
1758,43754
1758,42687
1759,123
1759,851
1759,3297
1759,4862
1759,6857
1759,6627
1759,6761
1759,14107
1759,14109
1759,18632
1759,18956
1759,19013
1759,21461
1759,23065
1759,23164
1759,23025
1759,23365
1759,24476
1759,25604
1759,28840
1759,28903
1759,29356
1759,30478
1759,45961
1759,46526
1759,46721
1759,49161
1759,64349
1759,70852
1759,74364
1759,77885
1759,82389
1759,95658
1759,95703
1759,121864
1759,165337
1759,186490
1759,237663
1759,346479
1759,391389
1759,391230
1759,409786
1759,446175
1759,982454
1759,1201794
1760,123
1760,1491
1760,1464
1760,14653
1760,20016
1760,23449
1760,32273
1760,11665
1760,18767
1760,4800
1760,43927
1760,35958
1760,26066
1760,14744
1760,17606
1760,26884
1760,25536
1760,8508
1760,43919
1760,8939
1760,42254
1760,37484
1760,18860
1760,44241
1760,14660
1760,10200
1760,12213
1760,26837
1760,44242
1760,7905
1760,36185
1760,9509
1760,44243
1760,37223
1760,22761
1760,22087
1760,21280
1760,19303
1760,38361
1760,44244
1760,2610
1760,38004
1760,25970
1760,8231
1760,22841
1760,14648
1760,15750
1760,22044
1761,123
1761,1937
1761,2429
1761,2754
1761,6761
1761,7177
1761,8942
1761,6230
1761,11571
1761,16952
1761,18163
1761,20906
1761,22983
1761,28810
1761,31051
1761,32367
1761,36026
1761,36347
1761,38750
1761,41002
1761,45408
1761,46656
1761,49148
1761,62491
1761,72190
1761,87831
1761,111497
1761,125806
1761,150131
1761,164956
1761,179157
1761,186490
1761,198458
1761,243418
1761,274490
1761,278498
1761,280889
1761,292323
1761,292125
1761,298548
1761,325604
1761,332706
1761,442629
1761,498654
1761,502088
1761,524951
1761,565031
1761,564734
1761,572622
1761,715999
1761,1333829
1762,123
1762,1627
1762,44593
1762,43879
1762,30272
1762,3260
1762,24227
1762,12065
1762,44643
1762,20519
1762,20435
1762,44641
1762,30795
1762,44642
1762,4669
1762,44584
1762,22055
1762,31173
1762,44587
1762,13147
1762,44592
1762,12477
1762,15316
1762,44748
1762,28135
1762,13864
1762,44749
1762,3003
1762,25795
1763,123
1763,148
1763,1129
1763,958
1763,2589
1763,2567
1763,2828
1763,2935
1763,3098
1763,3487
1763,4213
1763,5448
1763,5657
1763,5144
1763,9463
1763,12093
1763,12523
1763,15954
1763,15900
1763,18265
1763,19747
1763,23299
1763,28233
1763,28780
1763,29536
1763,30857
1763,30856
1763,32335
1763,48482
1763,68582
1763,81488
1763,118780
1763,120278
1763,217554
1764,123
1764,531
1764,610
1764,1538
1764,1644
1764,1734
1764,1864
1764,2018
1764,3072
1764,3800
1764,4138
1764,3987
1764,4793
1764,5363
1764,7661
1764,7735
1764,8417
1764,9415
1764,9803
1764,12248
1764,12306
1764,17125
1764,21810
1764,28251
1764,38634
1765,123
1765,45997
1765,19207
1765,44643
1765,13124
1765,12065
1765,45311
1765,45309
1765,40894
1765,46001
1765,3145
1765,45306
1765,45599
1765,20906
1765,34588
1765,2390
1765,24145
1765,45511
1765,45596
1765,45549
1765,39217
1765,12519
1765,4810
1765,23320
1765,45598
1765,44434
1765,45600
1765,15381
1765,28901
1765,17703
1765,45374
1765,17756
1765,16410
1765,45509
1765,45444
1765,45257
1765,45264
1765,45213
1765,45269
1765,45372
1765,45373
1765,45203
1765,18243
1765,20435
1765,45512
1765,14907
1765,22189
1765,24233
1765,5953
1765,5598
1765,45550
1765,45597
1765,13147
1765,31173
1765,45437
1765,43898
1765,45998
1765,24149
1765,6567
1765,45439
1765,45370
1765,45209
1765,30442
1765,23315
1765,6170
1765,26302
1765,15531
1765,4699
1765,3260
1765,45310
1765,16723
1765,45554
1765,12477
1765,39139
1765,44584
1765,44585
1765,15316
1765,12134
1765,24067
1765,8785
1765,22683
1765,839
1765,45552
1765,45443
1765,13864
1765,24227
1765,39947
1765,30260
1765,23979
1765,45508
1765,45553
1765,33769
1765,39759
1765,39071
1765,25795
1765,41005
1765,46351
1765,46352
1765,46354
1765,13738
1765,47422
1765,47424
1765,47425
1765,47426
1765,39387
1765,6761
1765,47427
1765,24334
1765,47428
1765,27640
1765,47429
1765,47430
1765,21384
1765,37362
1765,25731
1765,843
1765,47431
1765,3003
1765,44749
1765,47432
1766,123
1766,1027
1766,2480
1766,3072
1766,5363
1766,5130
1766,6497
1766,7269
1766,8077
1766,9463
1766,12249
1766,12821
1766,13586
1766,15347
1766,18632
1766,18810
1766,25897
1766,25997
1766,30044
1766,31009
1766,31398
1766,36503
1766,47632
1766,47667
1766,47668
1766,1307970
1767,123
1767,148
1767,1121
1767,1503
1767,1524
1767,2465
1767,2737
1767,2582
1767,7290
1767,10590
1767,12302
1767,12858
1767,15341
1767,19432
1767,20614
1767,20673
1767,23201
1767,27072
1767,31639
1767,32629
1767,32656
1767,41244
1767,41984
1767,85369
1767,160783
1767,427429
1767,434200
1767,592837
1768,101
1768,819
1768,1732
1768,5289
1768,23996
1768,21711
1768,23934
1768,48011
1768,15142
1768,31643
1768,26032
1768,18142
1768,26143
1768,20730
1768,47929
1768,3011
1768,20725
1768,5081
1768,23937
1768,47800
1768,5367
1768,28050
1768,23941
1768,23767
1768,6618
1768,1860
1768,2521
1768,23939
1768,2435
1768,23345
1768,24184
1768,42455
1768,5676
1768,2404
1768,3771
1768,19996
1768,26354
1768,3422
1769,189
1769,512
1769,1103
1769,1637
1769,2064
1769,3793
1769,4874
1769,5192
1769,5255
1769,6618
1769,7366
1769,8083
1769,9826
1769,12485
1769,12880
1769,14235
1769,15195
1769,15557
1769,23956
1769,33279
1769,37408
1769,37530
1769,42440
1769,48973
1769,49754
1769,51807
1769,63190
1769,66328
1769,69232
1769,113864
1769,129867
1769,140944
1769,222385
1769,242931
1769,401241
1769,428005
1769,537899
1770,21134
1770,22875
1770,27072
1770,32030
1770,32021
1770,32086
1770,79324
1770,82470
1770,113709
1770,174763
1770,273199
1770,357362
1770,357364
1770,357397
1770,382298
1770,856887
1770,881757
1771,49370
1771,49372
1771,49369
1771,49365
1771,49433
1771,49298
1771,49374
1771,49377
1771,49279
1771,49379
1771,49186
1771,49381
1771,49380
1771,49178
1771,49190
1771,49297
1771,49368
1771,49378
1771,49187
1771,49175
1771,49182
1771,49382
1771,49287
1771,49295
1771,49180
1771,49376
1771,49363
1771,49299
1771,49188
1771,49191
1771,49192
1771,49189
1771,42604
1771,49285
1771,49177
1771,49296
1771,49366
1771,49184
1771,49294
1771,49435
1771,49371
1771,49367
1771,49281
1771,49282
1771,49278
1771,49181
1771,49194
1771,49277
1771,49373
1771,49185
1771,49280
1771,49284
1771,49286
1771,49375
1771,49283
1771,49292
1771,50542
1771,50543
1771,50544
1771,50545
1771,50559
1771,50560
1771,50562
1771,50563
1771,50564
1772,155
1772,68
1772,1004
1772,1309
1772,974
1772,1487
1772,1422
1772,1450
1772,1035
1772,40573
1772,2542
1772,18142
1772,2587
1772,3420
1772,7663
1772,2371
1772,6755
1772,14513
1772,1073
1772,2881
1772,31643
1772,22601
1772,8873
1772,8658
1772,14514
1772,30919
1772,4075
1772,2625
1772,35724
1772,40572
1772,3475
1772,13927
1772,19005
1772,11396
1772,31913
1772,3473
1772,4589
1772,3904
1772,5130
1772,14621
1772,992
1772,3723
1772,3772
1772,14797
1772,21267
1772,6405
1772,2521
1772,1732
1772,13106
1772,3774
1772,32375
1772,2584
1772,23347
1772,24402
1772,8546
1772,30567
1772,2751
1772,16531
1772,78
1772,2974
1772,1614
1772,2878
1772,40828
1772,1433
